state_history,actions
"[[13.0, -17.0], [12.0, -17.0], [12.0, -17.0], [12.0, -18.0]]","[1.9984485680584618, 0.0]"
"[[16.0, -18.0], [15.0, -17.0], [15.0, -17.0], [15.0, -16.0]]","[1.9999971515831136, 0.0]"
"[[13.0, -16.0], [13.0, -17.0], [12.0, -17.0], [12.0, -18.0]]","[1.9992450053310198, 0.0]"
"[[9.0, -18.0], [9.0, -17.0], [9.0, -17.0], [8.0, -16.0]]","[0.4095845763537193, 0.0]"
"[[9.0, -17.0], [9.0, -17.0], [8.0, -16.0], [8.0, -16.0]]","[-1.186453294646632, -1.1867464382521873]"
"[[9.0, -17.0], [8.0, -16.0], [8.0, -16.0], [8.0, -16.0]]","[-4.374749199388635, -4.374727614213063]"
"[[8.0, -16.0], [8.0, -16.0], [8.0, -16.0], [7.0, -16.0]]","[-10.7186169814802, -10.748684899756006]"
"[[8.0, -16.0], [7.0, -16.0], [7.0, -16.0], [7.0, -16.0]]","[-48.99871478941651, -48.99770377233643]"
"[[7.0, -16.0], [7.0, -16.0], [7.0, -16.0], [6.0, -17.0]]","[-99.92710000000001, -99.757]"
"[[7.0, -16.0], [7.0, -16.0], [6.0, -17.0], [6.0, -17.0]]","[0.0, 0.0]"
"[[24.0, -16.0], [24.0, -17.0], [23.0, -17.0], [23.0, -17.0]]","[1.9999999999675364, 0.0]"
"[[24.0, -17.0], [23.0, -17.0], [23.0, -17.0], [23.0, -16.0]]","[1.9999999999792355, 0.0]"
"[[23.0, -17.0], [23.0, -17.0], [23.0, -16.0], [22.0, -15.0]]","[1.999999999983284, 0.0]"
"[[23.0, -17.0], [23.0, -16.0], [22.0, -15.0], [22.0, -15.0]]","[1.9999999999773013, 0.0]"
"[[18.0, -15.0], [18.0, -15.0], [18.0, -16.0], [17.0, -17.0]]","[1.9999999916299223, 0.0]"
"[[18.0, -15.0], [18.0, -16.0], [17.0, -17.0], [17.0, -17.0]]","[-23.526999999999997, 1.9999999823358392]"
"[[18.0, -16.0], [17.0, -17.0], [17.0, -17.0], [17.0, -18.0]]","[-91.0, -70.0]"
"[[17.0, -17.0], [17.0, -17.0], [17.0, -18.0], [17.0, -18.0]]","[0.0, 0.0]"
"[[22.0, -19.0], [22.0, -18.0], [22.0, -18.0], [21.0, -17.0]]","[1.9999999997800213, 0.0]"
"[[19.0, -17.0], [19.0, -18.0], [18.0, -18.0], [18.0, -19.0]]","[1.9999999979384078, 0.0]"
"[[16.0, -19.0], [16.0, -18.0], [15.0, -18.0], [15.0, -17.0]]","[1.9999988998175686, 0.0]"
"[[13.0, -17.0], [12.0, -18.0], [12.0, -18.0], [12.0, -19.0]]","[1.9985566231846106, 0.0]"
"[[11.0, -19.0], [11.0, -20.0], [11.0, -20.0], [10.0, -20.0]]","[1.975354069003242, 0.0]"
"[[11.0, -20.0], [11.0, -20.0], [10.0, -20.0], [10.0, -19.0]]","[1.9516833885650207, 0.0]"
"[[11.0, -20.0], [10.0, -20.0], [10.0, -19.0], [10.0, -18.0]]","[1.9048287820065182, 0.0]"
"[[10.0, -20.0], [10.0, -19.0], [10.0, -18.0], [9.0, -18.0]]","[1.8168525675195926, 0.0]"
"[[10.0, -19.0], [10.0, -18.0], [9.0, -18.0], [9.0, -18.0]]","[1.6120961631626725, 0.0]"
"[[10.0, -18.0], [9.0, -18.0], [9.0, -18.0], [9.0, -17.0]]","[1.2130352681984597, 0.0]"
"[[9.0, -18.0], [9.0, -18.0], [9.0, -17.0], [8.0, -17.0]]","[0.419942107785467, 0.0]"
"[[9.0, -18.0], [9.0, -17.0], [8.0, -17.0], [8.0, -17.0]]","[-1.1681389180138146, -1.1676033154256362]"
"[[9.0, -17.0], [8.0, -17.0], [8.0, -17.0], [8.0, -17.0]]","[-4.346044582187739, -4.358339772983799]"
"[[8.0, -17.0], [8.0, -17.0], [8.0, -17.0], [7.0, -17.0]]","[-10.715192997960045, -10.714314434746129]"
"[[8.0, -17.0], [8.0, -17.0], [7.0, -17.0], [7.0, -17.0]]","[-23.43993219136265, -23.461670966418595]"
"[[8.0, -17.0], [7.0, -17.0], [7.0, -17.0], [7.0, -17.0]]","[-48.96401148722023, -48.943362886009695]"
"[[7.0, -17.0], [7.0, -17.0], [7.0, -17.0], [6.0, -17.0]]","[-99.99982285300001, -99.99940951]"
"[[7.0, -17.0], [7.0, -17.0], [6.0, -17.0], [6.0, -17.0]]","[0.0, 0.0]"
"[[11.0, -12.0], [11.0, -12.0], [11.0, -13.0], [10.0, -12.0]]","[1.975486506952681, 0.0]"
"[[11.0, -12.0], [11.0, -13.0], [10.0, -12.0], [10.0, -12.0]]","[1.9505479696077015, 0.0]"
"[[11.0, -13.0], [10.0, -12.0], [10.0, -12.0], [10.0, -11.0]]","[1.904763243296257, 0.0]"
"[[10.0, -12.0], [10.0, -12.0], [10.0, -11.0], [9.0, -11.0]]","[1.8017605574271705, 0.0]"
"[[10.0, -12.0], [10.0, -11.0], [9.0, -11.0], [9.0, -10.0]]","[1.6030598916232304, 0.0]"
"[[10.0, -11.0], [9.0, -11.0], [9.0, -10.0], [9.0, -10.0]]","[1.2053785413444096, 0.0]"
"[[9.0, -11.0], [9.0, -10.0], [9.0, -10.0], [8.0, -10.0]]","[0.40884485577456103, 0.0]"
"[[9.0, -10.0], [9.0, -10.0], [8.0, -10.0], [8.0, -9.0]]","[-1.1839193443805178, -1.1855970896642387]"
"[[9.0, -10.0], [8.0, -10.0], [8.0, -9.0], [8.0, -9.0]]","[-4.373241265973737, -4.374350825728783]"
"[[8.0, -10.0], [8.0, -9.0], [8.0, -9.0], [7.0, -9.0]]","[-10.721829105052867, -10.735138409675079]"
"[[8.0, -9.0], [8.0, -9.0], [7.0, -9.0], [7.0, -9.0]]","[-23.49836339658265, -23.499136138468614]"
"[[8.0, -9.0], [7.0, -9.0], [7.0, -9.0], [7.0, -10.0]]","[-23.526999999999997, -23.526999999999997]"
"[[7.0, -9.0], [7.0, -9.0], [7.0, -10.0], [6.0, -10.0]]","[-91.0, -70.0]"
"[[7.0, -9.0], [7.0, -10.0], [6.0, -10.0], [6.0, -10.0]]","[0.0, 0.0]"
"[[11.0, -9.0], [11.0, -9.0], [11.0, -10.0], [10.0, -9.0]]","[1.9901362736992703, 0.0]"
"[[11.0, -9.0], [11.0, -10.0], [10.0, -9.0], [10.0, -9.0]]","[1.9813924779362204, 0.0]"
"[[11.0, -10.0], [10.0, -9.0], [10.0, -9.0], [10.0, -8.0]]","[1.9683150764223791, 0.0]"
"[[10.0, -9.0], [10.0, -9.0], [10.0, -8.0], [9.0, -8.0]]","[1.958426560755476, 0.0]"
"[[10.0, -9.0], [10.0, -8.0], [9.0, -8.0], [9.0, -7.0]]","[1.8400506479153556, 0.0]"
"[[10.0, -8.0], [9.0, -8.0], [9.0, -7.0], [9.0, -7.0]]","[1.667164893652322, 0.0]"
"[[9.0, -8.0], [9.0, -7.0], [9.0, -7.0], [8.0, -7.0]]","[1.3908289808551748, 0.0]"
"[[9.0, -7.0], [9.0, -7.0], [8.0, -7.0], [8.0, -6.0]]","[-0.21950029107095706, 1.99995670782236]"
"[[9.0, -7.0], [8.0, -7.0], [8.0, -6.0], [8.0, -6.0]]","[-3.07766298758221, 1.9999686661780678]"
"[[8.0, -7.0], [8.0, -6.0], [8.0, -6.0], [7.0, -6.0]]","[-4.300882190596293, -9.318917795573102]"
"[[8.0, -6.0], [7.0, -6.0], [7.0, -6.0], [7.0, -7.0]]","[-30.858099999999997, -23.526999999999997]"
"[[7.0, -6.0], [7.0, -6.0], [7.0, -7.0], [6.0, -7.0]]","[-97.30000000000001, -91.0]"
"[[7.0, -6.0], [7.0, -7.0], [6.0, -7.0], [6.0, -7.0]]","[0.0, 0.0]"
"[[9.0, -10.0], [9.0, -10.0], [8.0, -10.0], [8.0, -10.0]]","[-1.181885554602056, -1.184959115973526]"
"[[9.0, -10.0], [8.0, -10.0], [8.0, -10.0], [8.0, -9.0]]","[-4.373321527998521, -4.373979557171721]"
"[[8.0, -10.0], [8.0, -10.0], [8.0, -9.0], [7.0, -9.0]]","[-10.749832275548036, -10.728948444807532]"
"[[8.0, -10.0], [8.0, -9.0], [7.0, -9.0], [7.0, -10.0]]","[-7.113893499999999, 0.7]"
"[[8.0, -9.0], [7.0, -9.0], [7.0, -10.0], [7.0, -10.0]]","[-8.557430000000002, -30.858099999999997]"
"[[7.0, -9.0], [7.0, -10.0], [7.0, -10.0], [6.0, -10.0]]","[-91.0, -91.0]"
"[[10.0, -17.0], [9.0, -16.0], [9.0, -16.0], [9.0, -16.0]]","[1.2045163164515749, 0.0]"
"[[9.0, -16.0], [9.0, -16.0], [9.0, -16.0], [8.0, -15.0]]","[0.40794931481924557, 0.0]"
"[[9.0, -16.0], [9.0, -16.0], [8.0, -15.0], [8.0, -15.0]]","[-1.185372448385131, -1.1853686155703844]"
"[[9.0, -16.0], [8.0, -15.0], [8.0, -15.0], [8.0, -15.0]]","[-4.251935315516363, -4.372748299967636]"
"[[22.0, -8.0], [21.0, -8.0], [21.0, -8.0], [21.0, -8.0]]","[1.9999999999812208, 0.0]"
"[[20.0, -8.0], [19.0, -8.0], [19.0, -8.0], [19.0, -8.0]]","[1.9999999993242876, 0.0]"
"[[10.0, -13.0], [9.0, -12.0], [9.0, -12.0], [9.0, -12.0]]","[1.2260232957511457, 0.0]"
"[[9.0, -12.0], [9.0, -12.0], [9.0, -12.0], [8.0, -11.0]]","[0.427476687191357, 0.0]"
"[[9.0, -12.0], [9.0, -12.0], [8.0, -11.0], [8.0, -11.0]]","[-1.1689210530379595, -1.1586803018738083]"
"[[9.0, -12.0], [8.0, -11.0], [8.0, -11.0], [8.0, -11.0]]","[-4.359021679426238, -4.365519010797262]"
"[[7.0, -11.0], [7.0, -11.0], [7.0, -11.0], [6.0, -12.0]]","[-99.99343900000001, -99.97813000000001]"
"[[7.0, -11.0], [7.0, -11.0], [6.0, -12.0], [6.0, -12.0]]","[0.0, 0.0]"
"[[11.0, -15.0], [11.0, -16.0], [11.0, -17.0], [10.0, -16.0]]","[1.9760023493154102, 0.0]"
"[[11.0, -16.0], [11.0, -17.0], [10.0, -16.0], [10.0, -15.0]]","[1.9521214981838795, 0.0]"
"[[11.0, -17.0], [10.0, -16.0], [10.0, -15.0], [10.0, -15.0]]","[1.9028323645470164, 0.0]"
"[[10.0, -16.0], [10.0, -15.0], [10.0, -15.0], [9.0, -14.0]]","[1.8037225549381555, 0.0]"
"[[10.0, -15.0], [10.0, -15.0], [9.0, -14.0], [9.0, -14.0]]","[1.6045174757031455, 0.0]"
"[[10.0, -15.0], [9.0, -14.0], [9.0, -14.0], [9.0, -13.0]]","[1.2059330814896856, 0.0]"
"[[9.0, -14.0], [9.0, -14.0], [9.0, -13.0], [8.0, -13.0]]","[0.4105710984832984, 0.0]"
"[[9.0, -14.0], [9.0, -13.0], [8.0, -13.0], [8.0, -13.0]]","[-1.1812645132914992, -1.1818221705353096]"
"[[9.0, -13.0], [8.0, -13.0], [8.0, -13.0], [8.0, -13.0]]","[-4.366451060501182, -4.366530371585407]"
"[[8.0, -13.0], [8.0, -13.0], [8.0, -13.0], [7.0, -13.0]]","[-10.739768985488025, -10.743614652916916]"
"[[8.0, -13.0], [7.0, -13.0], [7.0, -13.0], [7.0, -13.0]]","[-48.98631071519168, -48.987879988213024]"
"[[7.0, -13.0], [7.0, -13.0], [7.0, -13.0], [6.0, -13.0]]","[-99.99803170000001, -99.99803170000001]"
"[[7.0, -13.0], [7.0, -13.0], [6.0, -13.0], [6.0, -13.0]]","[0.0, 0.0]"
"[[7.0, -15.0], [7.0, -15.0], [7.0, -15.0], [6.0, -16.0]]","[-99.19000000000001, -97.30000000000001]"
"[[7.0, -15.0], [7.0, -15.0], [6.0, -16.0], [6.0, -16.0]]","[0.0, 0.0]"
"[[38.0, -6.0], [38.0, -6.0], [37.0, -6.0], [37.0, -5.0]]","[1.9999991808913595, 0.0]"
"[[38.0, -6.0], [37.0, -6.0], [37.0, -5.0], [37.0, -5.0]]","[1.9999998387321254, 0.0]"
"[[37.0, -6.0], [37.0, -5.0], [37.0, -5.0], [36.0, -6.0]]","[1.9999999750348265, 0.0]"
"[[37.0, -5.0], [37.0, -5.0], [36.0, -6.0], [36.0, -6.0]]","[1.999999996567069, 0.0]"
"[[37.0, -5.0], [36.0, -6.0], [36.0, -6.0], [36.0, -6.0]]","[1.9999999994338262, 0.0]"
"[[28.0, -16.0], [27.0, -16.0], [27.0, -16.0], [27.0, -15.0]]","[1.999998475353121, 0.0]"
"[[27.0, -16.0], [27.0, -16.0], [27.0, -15.0], [26.0, -15.0]]","[1.9999996287403563, 0.0]"
"[[27.0, -16.0], [27.0, -15.0], [26.0, -15.0], [26.0, -16.0]]","[1.9999999230646597, 0.0]"
"[[27.0, -15.0], [26.0, -15.0], [26.0, -16.0], [26.0, -16.0]]","[1.9999999843454734, 0.0]"
"[[26.0, -15.0], [26.0, -16.0], [26.0, -16.0], [25.0, -16.0]]","[1.9999999931273171, 0.0]"
"[[21.0, -16.0], [21.0, -16.0], [21.0, -16.0], [20.0, -15.0]]","[1.9999971436880233, 0.0]"
"[[21.0, -16.0], [21.0, -16.0], [20.0, -15.0], [20.0, -15.0]]","[1.999999097474697, 0.0]"
"[[21.0, -16.0], [20.0, -15.0], [20.0, -15.0], [20.0, -16.0]]","[1.999999760231957, 0.0]"
"[[20.0, -15.0], [20.0, -15.0], [20.0, -16.0], [19.0, -16.0]]","[1.9999999511189843, 0.0]"
"[[20.0, -15.0], [20.0, -16.0], [19.0, -16.0], [19.0, -16.0]]","[1.9999999886078248, 0.0]"
"[[15.0, -16.0], [15.0, -16.0], [14.0, -16.0], [14.0, -15.0]]","[1.99998394299836, 0.0]"
"[[15.0, -16.0], [14.0, -16.0], [14.0, -15.0], [14.0, -15.0]]","[1.999977224874568, 0.0]"
"[[14.0, -16.0], [14.0, -15.0], [14.0, -15.0], [13.0, -16.0]]","[1.9999569734108502, 0.0]"
"[[14.0, -15.0], [14.0, -15.0], [13.0, -16.0], [13.0, -16.0]]","[1.999912036294403, 0.0]"
"[[14.0, -15.0], [13.0, -16.0], [13.0, -16.0], [13.0, -16.0]]","[1.9998200449085983, 0.0]"
"[[28.0, -14.0], [28.0, -14.0], [28.0, -14.0], [27.0, -14.0]]","[1.9999999997292557, 0.0]"
"[[26.0, -14.0], [25.0, -14.0], [25.0, -14.0], [25.0, -14.0]]","[1.9999999999751383, 0.0]"
"[[22.0, -14.0], [22.0, -14.0], [21.0, -14.0], [21.0, -14.0]]","[1.9999999997082645, 0.0]"
"[[19.0, -14.0], [19.0, -14.0], [19.0, -14.0], [18.0, -14.0]]","[1.999999998982764, 0.0]"
"[[16.0, -14.0], [15.0, -14.0], [15.0, -14.0], [15.0, -14.0]]","[1.9999973809306142, 0.0]"
"[[13.0, -14.0], [13.0, -14.0], [12.0, -14.0], [12.0, -14.0]]","[1.9993154925374512, 0.0]"
"[[10.0, -16.0], [10.0, -16.0], [10.0, -15.0], [9.0, -14.0]]","[1.8084942991694906, 0.0]"
"[[10.0, -16.0], [10.0, -15.0], [9.0, -14.0], [9.0, -14.0]]","[1.6098295216072653, 0.0]"
"[[10.0, -15.0], [9.0, -14.0], [9.0, -14.0], [9.0, -14.0]]","[1.2123632540345592, 0.0]"
"[[9.0, -14.0], [9.0, -14.0], [9.0, -14.0], [8.0, -14.0]]","[0.4217640651673686, 0.0]"
"[[18.0, -10.0], [17.0, -10.0], [17.0, -11.0], [17.0, -10.0]]","[1.9999999600013847, 0.0]"
"[[17.0, -10.0], [17.0, -11.0], [17.0, -10.0], [16.0, -10.0]]","[1.9999999178810883, 0.0]"
"[[17.0, -11.0], [17.0, -10.0], [16.0, -10.0], [16.0, -9.0]]","[1.999999824684235, 0.0]"
"[[17.0, -10.0], [16.0, -10.0], [16.0, -9.0], [16.0, -8.0]]","[1.9999997173546626, 0.0]"
"[[16.0, -10.0], [16.0, -9.0], [16.0, -8.0], [15.0, -8.0]]","[1.99999944033214, 0.0]"
"[[16.0, -8.0], [15.0, -8.0], [15.0, -8.0], [15.0, -8.0]]","[1.9999979692649874, 0.0]"
"[[15.0, -8.0], [15.0, -8.0], [15.0, -8.0], [14.0, -7.0]]","[1.9999960290972991, 0.0]"
"[[15.0, -8.0], [15.0, -8.0], [14.0, -7.0], [14.0, -7.0]]","[1.9999920968289886, 0.0]"
"[[15.0, -8.0], [14.0, -7.0], [14.0, -7.0], [14.0, -7.0]]","[1.9999815698804424, 0.0]"
"[[14.0, -7.0], [14.0, -7.0], [13.0, -7.0], [13.0, -8.0]]","[1.9999179930096744, 0.0]"
"[[14.0, -7.0], [13.0, -7.0], [13.0, -8.0], [13.0, -8.0]]","[1.9998294818036841, 0.0]"
"[[13.0, -7.0], [13.0, -8.0], [13.0, -8.0], [12.0, -8.0]]","[1.9996391343246502, 0.0]"
"[[13.0, -8.0], [13.0, -8.0], [12.0, -8.0], [12.0, -8.0]]","[1.9993630738291586, 0.0]"
"[[12.0, -8.0], [12.0, -8.0], [12.0, -9.0], [11.0, -10.0]]","[1.9971310831793545, 0.0]"
"[[12.0, -8.0], [12.0, -9.0], [11.0, -10.0], [11.0, -10.0]]","[1.9941224635932782, 0.0]"
"[[12.0, -9.0], [11.0, -10.0], [11.0, -10.0], [11.0, -11.0]]","[-23.526999999999997, 1.9886659612663027]"
"[[11.0, -10.0], [11.0, -10.0], [11.0, -11.0], [10.0, -12.0]]","[-91.0, -70.0]"
"[[11.0, -10.0], [11.0, -11.0], [10.0, -12.0], [10.0, -12.0]]","[0.0, 0.0]"
"[[39.0, -2.0], [38.0, -2.0], [38.0, -2.0], [38.0, -2.0]]","[1.9999999999199949, 0.0]"
"[[38.0, -2.0], [38.0, -2.0], [38.0, -2.0], [37.0, -1.0]]","[1.9999999999239146, 0.0]"
"[[38.0, -2.0], [38.0, -2.0], [37.0, -1.0], [37.0, -1.0]]","[1.99999999986695, 0.0]"
"[[38.0, -2.0], [37.0, -1.0], [37.0, -1.0], [37.0, -1.0]]","[1.9999999998507332, 0.0]"
"[[37.0, -1.0], [37.0, -1.0], [36.0, -1.0], [36.0, -2.0]]","[1.9999999996144826, 0.0]"
"[[37.0, -1.0], [36.0, -1.0], [36.0, -2.0], [36.0, -2.0]]","[1.9999999994637032, 0.0]"
"[[36.0, -1.0], [36.0, -2.0], [36.0, -2.0], [35.0, -2.0]]","[1.999999999365914, 0.0]"
"[[36.0, -2.0], [36.0, -2.0], [35.0, -2.0], [35.0, -2.0]]","[1.9999999980831935, 0.0]"
"[[28.0, -12.0], [28.0, -12.0], [28.0, -12.0], [27.0, -12.0]]","[1.9999999998876201, 0.0]"
"[[28.0, -12.0], [28.0, -12.0], [27.0, -12.0], [27.0, -11.0]]","[1.9999999999393476, 0.0]"
"[[28.0, -12.0], [27.0, -12.0], [27.0, -11.0], [27.0, -11.0]]","[1.9999999999493445, 0.0]"
"[[27.0, -12.0], [27.0, -11.0], [27.0, -11.0], [26.0, -11.0]]","[1.999999999957764, 0.0]"
"[[27.0, -11.0], [26.0, -11.0], [26.0, -11.0], [26.0, -12.0]]","[1.9999999995891982, 0.0]"
"[[26.0, -11.0], [26.0, -11.0], [26.0, -12.0], [25.0, -12.0]]","[1.9999999991199773, 0.0]"
"[[26.0, -11.0], [26.0, -12.0], [25.0, -12.0], [25.0, -12.0]]","[1.99999999828736, 0.0]"
"[[26.0, -12.0], [25.0, -12.0], [25.0, -12.0], [25.0, -12.0]]","[1.9999999993458006, 0.0]"
"[[23.0, -14.0], [23.0, -14.0], [22.0, -13.0], [22.0, -12.0]]","[1.9999999999538949, 0.0]"
"[[23.0, -14.0], [22.0, -13.0], [22.0, -12.0], [22.0, -12.0]]","[1.9999999999458868, 0.0]"
"[[22.0, -12.0], [22.0, -12.0], [21.0, -12.0], [21.0, -12.0]]","[1.9999999998662346, 0.0]"
"[[22.0, -12.0], [21.0, -12.0], [21.0, -12.0], [21.0, -11.0]]","[1.9999999999201092, 0.0]"
"[[21.0, -12.0], [21.0, -12.0], [21.0, -11.0], [20.0, -11.0]]","[1.9999999999245643, 0.0]"
"[[21.0, -12.0], [21.0, -11.0], [20.0, -11.0], [20.0, -11.0]]","[1.9999999999161737, 0.0]"
"[[20.0, -11.0], [20.0, -11.0], [20.0, -11.0], [19.0, -12.0]]","[1.9999999993481714, 0.0]"
"[[20.0, -11.0], [20.0, -11.0], [19.0, -12.0], [19.0, -12.0]]","[1.9999999986072732, 0.0]"
"[[20.0, -11.0], [19.0, -12.0], [19.0, -12.0], [19.0, -12.0]]","[1.9999999972425755, 0.0]"
"[[19.0, -12.0], [19.0, -12.0], [19.0, -12.0], [18.0, -12.0]]","[1.9999999981084189, 0.0]"
"[[19.0, -12.0], [18.0, -12.0], [18.0, -13.0], [18.0, -14.0]]","[1.9999999941290547, 0.0]"
"[[18.0, -12.0], [18.0, -13.0], [18.0, -14.0], [17.0, -14.0]]","[1.999999988613966, 0.0]"
"[[18.0, -14.0], [17.0, -14.0], [17.0, -15.0], [17.0, -14.0]]","[1.9999999575057807, 0.0]"
"[[17.0, -14.0], [17.0, -15.0], [17.0, -14.0], [16.0, -14.0]]","[1.9999999132273343, 0.0]"
"[[17.0, -15.0], [17.0, -14.0], [16.0, -14.0], [16.0, -13.0]]","[1.9999998232622436, 0.0]"
"[[17.0, -14.0], [16.0, -14.0], [16.0, -13.0], [16.0, -12.0]]","[1.999999661570735, 0.0]"
"[[16.0, -14.0], [16.0, -13.0], [16.0, -12.0], [15.0, -12.0]]","[1.9999993159492517, 0.0]"
"[[16.0, -12.0], [15.0, -12.0], [15.0, -12.0], [15.0, -12.0]]","[1.999997249218834, 0.0]"
"[[15.0, -12.0], [15.0, -12.0], [15.0, -12.0], [14.0, -11.0]]","[1.9999943879655606, 0.0]"
"[[15.0, -12.0], [15.0, -12.0], [14.0, -11.0], [14.0, -11.0]]","[1.9999887570317179, 0.0]"
"[[15.0, -12.0], [14.0, -11.0], [14.0, -11.0], [14.0, -11.0]]","[1.9999775700499738, 0.0]"
"[[14.0, -11.0], [14.0, -11.0], [13.0, -11.0], [13.0, -12.0]]","[1.9999113318753439, 0.0]"
"[[14.0, -11.0], [13.0, -11.0], [13.0, -12.0], [13.0, -12.0]]","[1.9998206234565803, 0.0]"
"[[13.0, -11.0], [13.0, -12.0], [13.0, -12.0], [12.0, -12.0]]","[1.999640231135389, 0.0]"
"[[13.0, -12.0], [13.0, -12.0], [12.0, -12.0], [12.0, -12.0]]","[1.9992854549201877, 0.0]"
"[[12.0, -12.0], [12.0, -12.0], [12.0, -13.0], [11.0, -14.0]]","[1.9970744603994077, 0.0]"
"[[12.0, -12.0], [12.0, -13.0], [11.0, -14.0], [11.0, -14.0]]","[1.9940732264560177, 0.0]"
"[[12.0, -13.0], [11.0, -14.0], [11.0, -14.0], [11.0, -15.0]]","[-23.526999999999997, 1.9884535253442168]"
"[[11.0, -14.0], [11.0, -14.0], [11.0, -15.0], [10.0, -16.0]]","[-91.0, -70.0]"
"[[11.0, -14.0], [11.0, -15.0], [10.0, -16.0], [10.0, -16.0]]","[0.0, 0.0]"
"[[11.0, -17.0], [11.0, -18.0], [11.0, -18.0], [10.0, -18.0]]","[1.9758039712043645, 0.0]"
"[[11.0, -18.0], [11.0, -18.0], [10.0, -18.0], [10.0, -17.0]]","[1.9511128043342905, 0.0]"
"[[11.0, -18.0], [10.0, -18.0], [10.0, -17.0], [10.0, -16.0]]","[1.9012557421485259, 0.0]"
"[[10.0, -18.0], [10.0, -17.0], [10.0, -16.0], [9.0, -16.0]]","[1.8014442979971235, 0.0]"
"[[10.0, -17.0], [10.0, -16.0], [9.0, -16.0], [9.0, -16.0]]","[1.6021425959552222, 0.0]"
"[[10.0, -16.0], [9.0, -16.0], [9.0, -16.0], [9.0, -15.0]]","[1.20379291563689, 0.0]"
"[[8.0, -15.0], [7.0, -15.0], [7.0, -15.0], [7.0, -14.0]]","[-48.99768880070738, -48.99538427367332]"
"[[7.0, -15.0], [7.0, -15.0], [7.0, -14.0], [6.0, -13.0]]","[-99.99999999895397, -99.99999999651322]"
"[[7.0, -15.0], [7.0, -14.0], [6.0, -13.0], [6.0, -13.0]]","[0.0, 0.0]"
"[[11.0, -18.0], [11.0, -18.0], [11.0, -19.0], [10.0, -18.0]]","[1.9763554304134783, 0.0]"
"[[11.0, -18.0], [11.0, -19.0], [10.0, -18.0], [10.0, -18.0]]","[1.9526841350513728, 0.0]"
"[[11.0, -19.0], [10.0, -18.0], [10.0, -18.0], [10.0, -17.0]]","[1.904410445380436, 0.0]"
"[[10.0, -18.0], [10.0, -18.0], [10.0, -17.0], [9.0, -16.0]]","[1.8043555500238786, 0.0]"
"[[10.0, -18.0], [10.0, -17.0], [9.0, -16.0], [9.0, -16.0]]","[1.6091827166767212, 0.0]"
"[[7.0, -15.0], [7.0, -15.0], [7.0, -14.0], [6.0, -14.0]]","[-99.99982285300001, -99.99940951]"
"[[7.0, -15.0], [7.0, -14.0], [6.0, -14.0], [6.0, -14.0]]","[0.0, 0.0]"
"[[18.0, -17.0], [17.0, -17.0], [17.0, -18.0], [17.0, -17.0]]","[1.9999999605355994, 0.0]"
"[[17.0, -17.0], [17.0, -18.0], [17.0, -17.0], [16.0, -17.0]]","[1.999999921317709, 0.0]"
"[[17.0, -18.0], [17.0, -17.0], [16.0, -17.0], [16.0, -16.0]]","[1.9999998437657573, 0.0]"
"[[17.0, -17.0], [16.0, -17.0], [16.0, -16.0], [16.0, -16.0]]","[1.999999681567377, 0.0]"
"[[15.0, -15.0], [15.0, -15.0], [15.0, -15.0], [14.0, -14.0]]","[1.9999944971654169, 0.0]"
"[[15.0, -15.0], [15.0, -15.0], [14.0, -14.0], [14.0, -14.0]]","[1.9999888466929021, 0.0]"
"[[15.0, -15.0], [14.0, -14.0], [14.0, -14.0], [14.0, -14.0]]","[1.9999773875249724, 0.0]"
"[[14.0, -14.0], [14.0, -14.0], [13.0, -14.0], [13.0, -15.0]]","[1.9999104057242403, 0.0]"
"[[14.0, -14.0], [13.0, -14.0], [13.0, -15.0], [13.0, -15.0]]","[1.9998169187770882, 0.0]"
"[[13.0, -14.0], [13.0, -15.0], [13.0, -15.0], [12.0, -15.0]]","[1.9996315727986165, 0.0]"
"[[12.0, -16.0], [12.0, -16.0], [11.0, -17.0], [11.0, -17.0]]","[1.994048381028985, 0.0]"
"[[12.0, -16.0], [11.0, -17.0], [11.0, -17.0], [11.0, -18.0]]","[-23.526999999999997, 1.9880400684706538]"
"[[11.0, -17.0], [11.0, -17.0], [11.0, -18.0], [10.0, -19.0]]","[-91.0, -70.0]"
"[[11.0, -17.0], [11.0, -18.0], [10.0, -19.0], [10.0, -19.0]]","[0.0, 0.0]"
"[[11.0, -18.0], [11.0, -19.0], [11.0, -20.0], [10.0, -19.0]]","[1.9751294975795588, 0.0]"
"[[11.0, -19.0], [11.0, -20.0], [10.0, -19.0], [10.0, -18.0]]","[1.9503759706156827, 0.0]"
"[[11.0, -20.0], [10.0, -19.0], [10.0, -18.0], [10.0, -18.0]]","[1.9007970967183008, 0.0]"
"[[10.0, -19.0], [10.0, -18.0], [10.0, -18.0], [9.0, -17.0]]","[1.8011681476335846, 0.0]"
"[[10.0, -18.0], [10.0, -18.0], [9.0, -17.0], [9.0, -17.0]]","[1.6061269448867206, 0.0]"
"[[10.0, -18.0], [9.0, -17.0], [9.0, -17.0], [9.0, -16.0]]","[1.2033621420226863, 0.0]"
"[[9.0, -17.0], [9.0, -17.0], [9.0, -16.0], [8.0, -16.0]]","[0.41149205308877856, 0.0]"
"[[9.0, -17.0], [9.0, -16.0], [8.0, -16.0], [8.0, -16.0]]","[-1.1659484296947666, -1.1869343982782579]"
